Block,Address,Latitude,Longitude
058XX N RICHMOND ST,"05800 N RICHMOND ST, Chicago, IL",41.986888491257446,-87.70295091038125
012XX W 49TH ST,"01200 W 49TH ST, Chicago, IL",41.8051475045078,-87.65524479252318
007XX N WABASH AVE,"00700 N WABASH AVE, Chicago, IL",41.89493972734032,-87.62683898794789
0000X E CEDAR ST,"00000 E CEDAR ST, Chicago, IL",41.90241800140236,-87.62643925258116
018XX W FOSTER AVE,"01800 W FOSTER AVE, Chicago, IL",41.9761294754744,-87.67507402553522
030XX N HAMLIN AVE,"03000 N HAMLIN AVE, Chicago, IL",41.93551879545842,-87.72212124052147
011XX E 59TH ST,"01100 E 59TH ST, Chicago, IL",41.787847193019246,-87.59892953478102
079XX S ALBANY AVE,"07900 S ALBANY AVE, Chicago, IL",41.74959524562871,-87.69998982656222
016XX E 79TH ST,"01600 E 79TH ST, Chicago, IL",41.75151749321933,-87.58518236081134
024XX W ERIE ST,"02400 W ERIE ST, Chicago, IL",41.89308663368735,-87.68683487468549
034XX N LAVERGNE AVE,"03400 N LAVERGNE AVE, Chicago, IL",41.94254699999999,-87.75196095034319
007XX W 125TH ST,"00700 W 125TH ST, Chicago, IL",41.66699675365647,-87.63923417748805
001XX N LAKE SHORE DR NB,"00100 N LAKE SHORE DR NB, Chicago, IL",41.900860464365884,-87.6238424348782
052XX N LAKE SHORE DR NB,"05200 N LAKE SHORE DR NB, Chicago, IL",41.80240407340449,-87.58164565943211
061XX S CALIFORNIA AVE,"06100 S CALIFORNIA AVE, Chicago, IL",41.782625077990645,-87.69353780102699
007XX N GREEN ST,"00700 N GREEN ST, Chicago, IL",41.895287947544574,-87.64896036652416
007XX W 13TH ST,"00700 W 13TH ST, Chicago, IL",41.86482546047075,-87.64524394463038
063XX N MONTICELLO AVE,"06300 N MONTICELLO AVE, Chicago, IL",41.99555006173214,-87.72029113928302
009XX W 100TH ST,"00900 W 100TH ST, Chicago, IL",41.712412553485166,-87.64546955348517
011XX E 58TH ST,"01100 E 58TH ST, Chicago, IL",41.789668645328696,-87.59714253373703
015XX S FARRAR DR,"01500 S FARRAR DR, Chicago, IL",41.860671605767934,-87.69660212072682
006XX W ARMITAGE AVE,"00600 W ARMITAGE AVE, Chicago, IL",41.91827550764605,-87.64383102844941
016XX E 72ND ST,"01600 E 72ND ST, Chicago, IL",41.76430720041607,-87.58581797821623
007XX N AUSTIN BLVD,"00700 N AUSTIN BLVD, Chicago, IL",41.89347846572221,-87.77512083045735
019XX S OAKLEY AVE,"01900 S OAKLEY AVE, Chicago, IL",41.85546224562873,-87.68330986262902
059XX W WARWICK AVE,"05900 W WARWICK AVE, Chicago, IL",41.94854151154118,-87.77434066763806
011XX S MORGAN ST,"01100 S MORGAN ST, Chicago, IL",41.86873754954124,-87.65112932324399
024XX W HIRSCH ST,"02400 W HIRSCH ST, Chicago, IL",41.90673045285913,-87.68717257730641
018XX E 67TH ST,"01800 E 67TH ST, Chicago, IL",41.77345116983964,-87.581335924768
029XX N SEMINARY AVE,"02900 N SEMINARY AVE, Chicago, IL",41.9344190293038,-87.65636251399239
087XX S PRINCETON AVE,"08700 S PRINCETON AVE, Chicago, IL",41.735237072475286,-87.63195879169089
036XX W THOMAS ST,"03600 W THOMAS ST, Chicago, IL",41.901033626028024,-87.71659340049504
058XX S FAIRFIELD AVE,"05800 S FAIRFIELD AVE, Chicago, IL",41.78809699417161,-87.6924568265622
004XX N ST CLAIR ST,"00400 N ST CLAIR ST, Chicago, IL",41.890250430372504,-87.62202878054865
070XX W BELMONT AVE,"07000 W BELMONT AVE, Chicago, IL",41.938104518754564,-87.80151111226844
092XX S EXCHANGE AVE,"09200 S EXCHANGE AVE, Chicago, IL",41.72817613480392,-87.55264574160408
038XX W FERDINAND ST,"03800 W FERDINAND ST, Chicago, IL",41.88998167047706,-87.7211203324907
037XX W 55TH ST,"03700 W 55TH ST, Chicago, IL",41.7933254787926,-87.71598013627445
061XX S ARTESIAN AVE,"06100 S ARTESIAN AVE, Chicago, IL",41.78271440743839,-87.68498929381363
084XX S EAST END AVE,"08400 S EAST END AVE, Chicago, IL",41.74214329808413,-87.5828902460614
018XX W PATTERSON AVE,"01800 W PATTERSON AVE, Chicago, IL",41.94809955728916,-87.67459756538824
011XX N LEAMINGTON AVE,"01100 N LEAMINGTON AVE, Chicago, IL",41.90055224562872,-87.75452787763267
039XX N NEENAH AVE,"03900 N NEENAH AVE, Chicago, IL",41.95169246177786,-87.79089222189837
055XX N ARTESIAN AVE,"05500 N ARTESIAN AVE, Chicago, IL",41.981462748542896,-87.69066893923468
013XX W 13TH ST,"01300 W 13TH ST, Chicago, IL",41.86526873555306,-87.65915423555305
018XX W PRYOR AVE,"01800 W PRYOR AVE, Chicago, IL",41.69270661939966,-87.66748121375474
001XX E 52ND ST,"00100 E 52ND ST, Chicago, IL",41.799622657188436,-87.62251484281155
032XX W BLOOMINGDALE AVE,"03200 W BLOOMINGDALE AVE, Chicago, IL",41.913775722021235,-87.7071361593652
050XX W SUNNYSIDE AVE,"05000 W SUNNYSIDE AVE, Chicago, IL",41.962501486005976,-87.7526325
011XX E 52ND ST,"01100 E 52ND ST, Chicago, IL",41.80095553575636,-87.5996962364895
031XX W LAKE ST,"03100 W LAKE ST, Chicago, IL",41.884249493219336,-87.70388885636794
037XX W POTOMAC AVE,"03700 W POTOMAC AVE, Chicago, IL",41.904615621537985,-87.71914491309973
028XX W 55TH ST,"02800 W 55TH ST, Chicago, IL",41.793715486005965,-87.69407302553522
058XX W DAKIN ST,"05800 W DAKIN ST, Chicago, IL",41.95221651875455,-87.77202333527613
053XX S MORGAN ST,"05300 S MORGAN ST, Chicago, IL",41.79774449125742,-87.65014782656222
122XX S MICHIGAN AVE,"12200 S MICHIGAN AVE, Chicago, IL",41.67243824562871,-87.62036674274319
017XX N MILWAUKEE AVE,"01700 N MILWAUKEE AVE, Chicago, IL",41.912199503962114,-87.68042958122022
108XX S ARTESIAN AVE,"10800 S ARTESIAN AVE, Chicago, IL",41.69709913627446,-87.68262679381363
059XX W BELMONT AVE,"05900 W BELMONT AVE, Chicago, IL",41.93853162357169,-87.77430953181991
005XX N ELIZABETH ST,"00500 N ELIZABETH ST, Chicago, IL",41.891096674521506,-87.65954054017261
015XX W WASHINGTON BLVD,"01500 W WASHINGTON BLVD, Chicago, IL",41.88425313182256,-87.66347081668269
032XX N FRANCISCO AVE,"03200 N FRANCISCO AVE, Chicago, IL",41.93944313028624,-87.70031204070912
035XX W 78TH ST,"03500 W 78TH ST, Chicago, IL",41.75154246047075,-87.70994133527613
016XX W 46TH ST,"01600 W 46TH ST, Chicago, IL",41.81049357689067,-87.6650907362304
035XX N SACRAMENTO AVE,"03500 N SACRAMENTO AVE, Chicago, IL",41.94483491535929,-87.70292128281359
013XX E 60TH ST,"01300 E 60TH ST, Chicago, IL",41.78612348414025,-87.59462471880789
056XX W LAKE ST,"05600 W LAKE ST, Chicago, IL",41.887805787133054,-87.76519571280949
038XX W 84TH PL,"03800 W 84TH PL, Chicago, IL",41.73953548600596,-87.71689302844942
032XX E 79TH ST,"03200 E 79TH ST, Chicago, IL",41.752046632837065,-87.54832914921167
069XX S CALIFORNIA AVE,"06900 S CALIFORNIA AVE, Chicago, IL",41.768122515239675,-87.69317622447973
047XX N CLIFTON AVE,"04700 N CLIFTON AVE, Chicago, IL",41.96788600367807,-87.65898345421108
025XX N LECLAIRE AVE,"02500 N LECLAIRE AVE, Chicago, IL",41.9260522058133,-87.75381149992813
022XX W DAMEN AV ER,"02200 W DAMEN AV ER, Chicago, IL",41.85212780687935,-87.67585499355062
040XX N HARLEM AVE,"04000 N HARLEM AVE, Chicago, IL",41.95281621439822,-87.80731391032944
009XX W WILLOW ST,"00900 W WILLOW ST, Chicago, IL",41.91381351875456,-87.65114441909516
059XX N SACRAMENTO AVE,"05900 N SACRAMENTO AVE, Chicago, IL",41.988781763337144,-87.70453264170166
068XX S MARQUETTE RD ER,"06800 S MARQUETTE RD ER, Chicago, IL",41.77389243548512,-87.613074
011XX E 53RD ST,"01100 E 53RD ST, Chicago, IL",41.79949752408259,-87.59966472787407
028XX E 104TH ST,"02800 E 104TH ST, Chicago, IL",41.70642050432783,-87.55616152553522
079XX S ABERDEEN ST,"07900 S ABERDEEN ST, Chicago, IL",41.75046449831004,-87.65137570750605
009XX W 80TH ST,"00900 W 80TH ST, Chicago, IL",41.74885244722783,-87.64649221631737
051XX S STATE ST,"05100 S STATE ST, Chicago, IL",41.80187225023101,-87.62593695216096
019XX E 90TH ST,"01900 E 90TH ST, Chicago, IL",41.73161857628402,-87.57791542371596
100XX S EGGLESTON AVE,"10000 S EGGLESTON AVE, Chicago, IL",41.71236182653357,-87.63376774274317
0000X E 23RD ST,"00000 E 23RD ST, Chicago, IL",41.85107966253515,-87.62461869211602
006XX N LAMON AVE,"00600 N LAMON AVE, Chicago, IL",41.89139221404604,-87.74819196128036
0000X E HARRISON ST,"00000 E HARRISON ST, Chicago, IL",41.874409031138754,-87.62592998977117
009XX W 79TH ST,"00900 W 79TH ST, Chicago, IL",41.75061448600596,-87.64662077699232
085XX S KOLMAR AVE,"08500 S KOLMAR AVE, Chicago, IL",41.738138381903184,-87.73493780102699
007XX W ARMITAGE AVE,"00700 W ARMITAGE AVE, Chicago, IL",41.91829679904612,-87.64621229904613
059XX S PAYNE DR,"05900 S PAYNE DR, Chicago, IL",41.801611414102226,-87.60516050896472
014XX N DAYTON ST,"01400 N DAYTON ST, Chicago, IL",41.90683454954123,-87.64943887820958
020XX N BISSELL ST,"02000 N BISSELL ST, Chicago, IL",41.918169359347516,-87.6522003593475
042XX N WHIPPLE ST,"04200 N WHIPPLE ST, Chicago, IL",41.95769299417162,-87.7044789614517
017XX E 70TH ST,"01700 E 70TH ST, Chicago, IL",41.76800652188104,-87.58272680216324
045XX W WASHINGTON BLVD,"04500 W WASHINGTON BLVD, Chicago, IL",41.88193947879261,-87.738111
026XX N LONG AVE,"02600 N LONG AVE, Chicago, IL",41.92774308625207,-87.76123308308898
019XX W WABANSIA AVE,"01900 W WABANSIA AVE, Chicago, IL",41.91234952596791,-87.67523297155059
053XX N LYNCH AVE,"05300 N LYNCH AVE, Chicago, IL",41.97737044047543,-87.76625081891616
004XX W HARRISON ST,"00400 W HARRISON ST, Chicago, IL",41.87450521181498,-87.63787222035532
053XX S KIMBARK AVE,"05300 S KIMBARK AVE, Chicago, IL",41.79941560194043,-87.59509431241459
029XX S VERNON AVE,"02900 S VERNON AVE, Chicago, IL",41.84201973596854,-87.61568437154837
037XX W CARMEN AVE,"03700 W CARMEN AVE, Chicago, IL",41.97384486574034,-87.72278436574034
006XX S LAKE SHORE DR NB,"00600 S LAKE SHORE DR NB, Chicago, IL",41.87319807940113,-87.61732479592705
001XX S WABASH AVE,"00100 S WABASH AVE, Chicago, IL",41.88072041252848,-87.62619708257678
018XX W 36TH ST,"01800 W 36TH ST, Chicago, IL",41.828683691847644,-87.6703995
049XX S WESTERN BLVD,"04900 S WESTERN BLVD, Chicago, IL",41.80500910472918,-87.68381542078875
053XX W FULLERTON AVE,"05300 W FULLERTON AVE, Chicago, IL",41.92412751875455,-87.75882352553522
010XX W 13TH ST,"01000 W 13TH ST, Chicago, IL",41.865143248368675,-87.65506884790904
020XX S CHRISTIANA AVE,"02000 S CHRISTIANA AVE, Chicago, IL",41.85445749303967,-87.70901690303147
017XX N ELSTON AVE,"01700 N ELSTON AVE, Chicago, IL",41.91322959005146,-87.66405619986705
057XX N BERNARD ST,"05700 N BERNARD ST, Chicago, IL",41.98485777753285,-87.71507141591066
051XX W GLADYS AVE,"05100 W GLADYS AVE, Chicago, IL",41.87584236036832,-87.75345309246626
004XX N HOYNE AVE,"00400 N HOYNE AVE, Chicago, IL",41.88873035964271,-87.6793398596427
021XX N SAWYER AVE,"02100 N SAWYER AVE, Chicago, IL",41.91933571717931,-87.70901840316789
031XX W DIVISION ST,"03100 W DIVISION ST, Chicago, IL",41.90289267368694,-87.7048019377189
072XX N ROCKWELL ST,"07200 N ROCKWELL ST, Chicago, IL",42.012246954135705,-87.69503075920507
077XX W ADDISON ST,"07700 W ADDISON ST, Chicago, IL",41.945244504327825,-87.81975419608747
034XX N RAVENSWOOD AVE,"03400 N RAVENSWOOD AVE, Chicago, IL",41.94334294841645,-87.67397552200748
055XX N ST LOUIS AVE,"05500 N ST LOUIS AVE, Chicago, IL",41.981202264995396,-87.7161528621859
060XX W FULLERTON AVE,"06000 W FULLERTON AVE, Chicago, IL",41.92386448600598,-87.77588475437128
021XX N WINCHESTER AVE,"02100 N WINCHESTER AVE, Chicago, IL",41.91966062929185,-87.6765120187287
004XX W 71ST ST,"00400 W 71ST ST, Chicago, IL",41.765366482110835,-87.63502444463039
023XX W 33RD ST,"02300 W 33RD ST, Chicago, IL",41.8340206982183,-87.6828106982183
007XX W 89TH ST,"00700 W 89TH ST, Chicago, IL",41.73263500224103,-87.64116364513187
035XX W MONROE ST,"03500 W MONROE ST, Chicago, IL",41.879632147742996,-87.71361834928528
025XX W GUNNISON ST,"02500 W GUNNISON ST, Chicago, IL",41.969705529863056,-87.69143177699232
053XX S UNIVERSITY AVE,"05300 S UNIVERSITY AVE, Chicago, IL",41.79937094656304,-87.59822666293547
054XX S GREENWOOD AVE,"05400 S GREENWOOD AVE, Chicago, IL",41.79787494610454,-87.59976359445041
011XX W CHICAGO AVE,"01100 W CHICAGO AVE, Chicago, IL",41.89634430018722,-87.65552419634825
052XX W NELSON ST,"05200 W NELSON ST, Chicago, IL",41.936027943056885,-87.7566771673472
110XX S EBERHART AVE,"11000 S EBERHART AVE, Chicago, IL",41.69449984401871,-87.61107724995655
052XX N OAKVIEW AVE,"05200 N OAKVIEW AVE, Chicago, IL",41.9739035029142,-87.84400048698693
018XX E 93RD ST,"01800 E 93RD ST, Chicago, IL",41.726059478792614,-87.58014227699232
044XX W OHIO ST,"04400 W OHIO ST, Chicago, IL",41.891429519908385,-87.73575163780367
009XX W CORNELIA AVE,"00900 W CORNELIA AVE, Chicago, IL",41.94550326093387,-87.65190989492547
042XX S BERKELEY AVE,"04200 S BERKELEY AVE, Chicago, IL",41.81795663964451,-87.6006798603555
0000X N KENTON AVE,"00000 N KENTON AVE, Chicago, IL",41.92494797937089,-87.74142009896855
035XX W WRIGHTWOOD AVE,"03500 W WRIGHTWOOD AVE, Chicago, IL",41.928367240523734,-87.71471187421182
010XX W CHICAGO AVE,"01000 W CHICAGO AVE, Chicago, IL",41.89637443240496,-87.65331142082906
014XX E 57TH ST,"01400 E 57TH ST, Chicago, IL",41.79158698240647,-87.59153823002504
043XX W OGDEN AVE,"04300 W OGDEN AVE, Chicago, IL",41.84879562228043,-87.73125054192386
049XX N KIMBALL AVE,"04900 N KIMBALL AVE, Chicago, IL",41.970355910352595,-87.71345743591647
018XX W 53RD ST,"01800 W 53RD ST, Chicago, IL",41.79772365492542,-87.6696301549254
027XX W LITHUANIAN PLAZA CT,"02700 W LITHUANIAN PLAZA CT, Chicago, IL",41.768301620012124,-87.69075409700591
036XX W OGDEN AVE,"03600 W OGDEN AVE, Chicago, IL",41.8546684946043,-87.71512999668178
007XX E 133RD ST,"00700 E 133RD ST, Chicago, IL",41.654339566690105,-87.60497852709017
017XX N SAYRE AVE,"01700 N SAYRE AVE, Chicago, IL",41.91090149125742,-87.80038884877922
059XX W CORTLAND ST,"05900 W CORTLAND ST, Chicago, IL",41.914276478792594,-87.77301299999999
035XX N MARMORA AVE,"03500 N MARMORA AVE, Chicago, IL",41.94401623940723,-87.77406146671048
001XX W GOETHE ST,"00100 W GOETHE ST, Chicago, IL",41.905840784116556,-87.63158728411653
058XX S RICHMOND ST,"05800 S RICHMOND ST, Chicago, IL",41.78801713627445,-87.69732935209744
010XX W 114TH PL,"01000 W 114TH PL, Chicago, IL",41.6859789473141,-87.64711258937898
060XX N OAKLEY AVE,"06000 N OAKLEY AVE, Chicago, IL",41.99060916312142,-87.6872925403964
024XX W MC LEAN AVE,"02400 W MC LEAN AVE, Chicago, IL",41.918656799477745,-87.68749979947775
089XX S BURLEY AVE,"08900 S BURLEY AVE, Chicago, IL",41.73374182796059,-87.54579601770918
034XX E 133RD ST,"03400 E 133RD ST, Chicago, IL",41.65373248396544,-87.54101551603456
037XX N RICHMOND ST,"03700 N RICHMOND ST, Chicago, IL",41.94860282653357,-87.70177993591646
027XX N SACRAMENTO AVE,"02700 N SACRAMENTO AVE, Chicago, IL",41.93028083645234,-87.70253082158436
048XX W KAMERLING AVE,"04800 W KAMERLING AVE, Chicago, IL",41.905128619934366,-87.74611341579572
029XX N SOUTHPORT AVE,"02900 N SOUTHPORT AVE, Chicago, IL",41.93435772044136,-87.66368243191197
0000X N CALIFORNIA AVE,"00000 N CALIFORNIA AVE, Chicago, IL",41.921063485886116,-87.69731383825439
037XX S PULASKI RD,"03700 S PULASKI RD, Chicago, IL",41.825296446015365,-87.72414035180711
032XX N KILPATRICK AVE,"03200 N KILPATRICK AVE, Chicago, IL",41.93907199417163,-87.74393939927273
042XX W ROSCOE ST,"04200 W ROSCOE ST, Chicago, IL",41.94274082837184,-87.73220282837183
002XX E 57TH ST,"00200 E 57TH ST, Chicago, IL",41.791154514031874,-87.62066623769765
023XX W 112TH PL,"02300 W 112TH PL, Chicago, IL",41.688696206244465,-87.67900930516433
016XX N MANGO AVE,"01600 N MANGO AVE, Chicago, IL",41.90938535943418,-87.76912835943416
030XX W 37TH PL,"03000 W 37TH PL, Chicago, IL",41.82551445380224,-87.69970488779585
096XX S WINCHESTER AVE,"09600 S WINCHESTER AVE, Chicago, IL",41.71912113044607,-87.6707802211031
024XX W 21ST PL,"02400 W 21ST PL, Chicago, IL",41.85302732940066,-87.68574606865161
058XX W LAWRENCE AVE,"05800 W LAWRENCE AVE, Chicago, IL",41.96776985843715,-87.77287835843715
090XX S ST LAWRENCE AVE,"09000 S ST LAWRENCE AVE, Chicago, IL",41.73102302716492,-87.60958268111435
043XX S CANAL ST,"04300 S CANAL ST, Chicago, IL",41.8230044219577,-87.63732885466531
048XX N SACRAMENTO AVE,"04800 N SACRAMENTO AVE, Chicago, IL",41.96854602481064,-87.70364492977278
045XX W GRAND AVE,"04500 W GRAND AVE, Chicago, IL",41.91128425483262,-87.73928045031454
050XX W OAKDALE AVE,"05000 W OAKDALE AVE, Chicago, IL",41.93425251875457,-87.7517717216227
060XX W NELSON ST,"06000 W NELSON ST, Chicago, IL",41.935737456575595,-87.776451
068XX N RAVENSWOOD AVE,"06800 N RAVENSWOOD AVE, Chicago, IL",42.00534999625828,-87.67571066775514
037XX S WASHTENAW AVE,"03700 S WASHTENAW AVE, Chicago, IL",41.82628097494233,-87.6923171911483
054XX W HIGGINS AVE,"05400 W HIGGINS AVE, Chicago, IL",41.968774306096414,-87.7615561073164
051XX W JACKSON BLVD,"05100 W JACKSON BLVD, Chicago, IL",41.876743288634096,-87.75348370501409
004XX W WINNECONNA PKWY,"00400 W WINNECONNA PKWY, Chicago, IL",41.75407248396393,-87.63446849312739
040XX N KILBOURN AVE,"04000 N KILBOURN AVE, Chicago, IL",41.953565365375134,-87.7405903431076
038XX N DRAKE AVE,"03800 N DRAKE AVE, Chicago, IL",41.95028632944775,-87.71652096145169
026XX W WINONA ST,"02600 W WINONA ST, Chicago, IL",41.974854504327844,-87.69408269608748
0000X S KENTON AVE,"00000 S KENTON AVE, Chicago, IL",41.787611999999996,-87.73743835896171
004XX W 18TH ST,"00400 W 18TH ST, Chicago, IL",41.8577726632485,-87.63769423097709
043XX W WRIGHTWOOD AVE,"04300 W WRIGHTWOOD AVE, Chicago, IL",41.92804745325739,-87.73437102844942
020XX W 35TH ST,"02000 W 35TH ST, Chicago, IL",41.83040751154118,-87.67548402844942
012XX W DRAPER ST,"01200 W DRAPER ST, Chicago, IL",41.928259810994426,-87.65864131099443
112XX S RACINE AVE,"11200 S RACINE AVE, Chicago, IL",41.69033461101111,-87.65209479319655
046XX N MILWAUKEE AVE,"04600 N MILWAUKEE AVE, Chicago, IL",41.964017586993315,-87.75751069003498
049XX W WRIGHTWOOD AVE,"04900 W WRIGHTWOOD AVE, Chicago, IL",41.92786550432782,-87.74909036081135
039XX N ASHLAND AVE,"03900 N ASHLAND AVE, Chicago, IL",41.952616658895494,-87.66903689927274
057XX N RAVENSWOOD AVE,"05700 N RAVENSWOOD AVE, Chicago, IL",41.98525698241549,-87.67471367488747
047XX S HARDING AVE,"04700 S HARDING AVE, Chicago, IL",41.807814512264976,-87.72237422581918
041XX S WENTWORTH AVE,"04100 S WENTWORTH AVE, Chicago, IL",41.81972699687797,-87.63134493720638
005XX N LAMON AVE,"00500 N LAMON AVE, Chicago, IL",41.88958364217653,-87.74811054884039
036XX W CORNELIA AVE,"03600 W CORNELIA AVE, Chicago, IL",41.9448985063133,-87.71819862593021
045XX N ASHLAND AVE,"04500 N ASHLAND AVE, Chicago, IL",41.963482984365996,-87.66936021531069
054XX N SAWYER AVE,"05400 N SAWYER AVE, Chicago, IL",41.97953755536963,-87.71001943591646
038XX N KEDZIE AVE,"03800 N KEDZIE AVE, Chicago, IL",41.95060132944775,-87.70796096534683
025XX W ARMITAGE AVE,"02500 W ARMITAGE AVE, Chicago, IL",41.917633617139934,-87.69019142770652
022XX N BURLING ST,"02200 N BURLING ST, Chicago, IL",41.92195362753188,-87.64739030102699
037XX W 15TH ST,"03700 W 15TH ST, Chicago, IL",41.86083068098319,-87.71775425443478
067XX W GRAND AVE,"06700 W GRAND AVE, Chicago, IL",41.92369680552142,-87.79286280552141
002XX E KENSINGTON AVE,"00200 E KENSINGTON AVE, Chicago, IL",41.6840096548703,-87.61788564601474
021XX W 37TH ST,"02100 W 37TH ST, Chicago, IL",41.82677568957051,-87.67769418957052
047XX W WALTON ST,"04700 W WALTON ST, Chicago, IL",41.89783551154119,-87.74377152844941
006XX S CAMPBELL AVE,"00600 S CAMPBELL AVE, Chicago, IL",41.87367564020503,-87.68871785979496
060XX S UNION AVE,"06000 S UNION AVE, Chicago, IL",41.78486699999999,-87.64253084098894
004XX E 103RD ST,"00400 E 103RD ST, Chicago, IL",41.707342486005956,-87.61351372162271
005XX E MARQUETTE RD,"00500 E MARQUETTE RD, Chicago, IL",41.77488367444069,-87.61299952152949
043XX N MENARD AVE,"04300 N MENARD AVE, Chicago, IL",41.95870996280803,-87.77207681934885
019XX W ADAMS ST,"01900 W ADAMS ST, Chicago, IL",41.878858751808735,-87.67421125180873
059XX S HARLEM AVE,"05900 S HARLEM AVE, Chicago, IL",41.7838402142651,-87.8012187760687
008XX W SCHUBERT AVE,"00800 W SCHUBERT AVE, Chicago, IL",41.93094911876382,-87.65019194505595
005XX W DICKENS AVE,"00500 W DICKENS AVE, Chicago, IL",41.92017438907042,-87.64140046122597
020XX N LONG AVE,"02000 N LONG AVE, Chicago, IL",41.91441772413287,-87.76069615958798
043XX W BELMONT AVE,"04300 W BELMONT AVE, Chicago, IL",41.939066606824255,-87.73463943185754
011XX W 75TH ST,"01100 W 75TH ST, Chicago, IL",41.75769044005832,-87.65158174357154
031XX N KENMORE AVE,"03100 N KENMORE AVE, Chicago, IL",41.93827200000001,-87.65529097587842
047XX N SPAULDING AVE,"04700 N SPAULDING AVE, Chicago, IL",41.9667461559813,-87.71090688874116
002XX N DESPLAINES ST,"00200 N DESPLAINES ST, Chicago, IL",41.88575941511544,-87.64429029561929
010XX S LYTLE ST,"01000 S LYTLE ST, Chicago, IL",41.86933634498909,-87.65801754812155
037XX N BERNARD ST,"03700 N BERNARD ST, Chicago, IL",41.948486329447746,-87.71402991038124
003XX S SEELEY AVE,"00300 S SEELEY AVE, Chicago, IL",41.87739222543438,-87.6777869432769
028XX W ROSEMONT AVE,"02800 W ROSEMONT AVE, Chicago, IL",41.995822892180485,-87.6996633921805
069XX S WOODLAWN AVE,"06900 S WOODLAWN AVE, Chicago, IL",41.76974680099832,-87.59529927549175
040XX N PULASKI RD,"04000 N PULASKI RD, Chicago, IL",41.953697284990895,-87.72764227773953
034XX W 31ST ST,"03400 W 31ST ST, Chicago, IL",41.83717449653754,-87.70997194463038
078XX S SOUTH CHICAGO AVE,"07800 S SOUTH CHICAGO AVE, Chicago, IL",41.75276391782574,-87.5873783323906
035XX N NEENAH AVE,"03500 N NEENAH AVE, Chicago, IL",41.94388771717931,-87.78996044312983
041XX N LEAMINGTON AVE,"04100 N LEAMINGTON AVE, Chicago, IL",41.95527313627446,-87.7559974287031
039XX W ADDISON ST,"03900 W ADDISON ST, Chicago, IL",41.94649316832788,-87.72503048725999
011XX S HERMITAGE AVE,"01100 S HERMITAGE AVE, Chicago, IL",41.86800089489339,-87.67019302489011
023XX W 71ST ST,"02300 W 71ST ST, Chicago, IL",41.764773518754545,-87.68092452844941
034XX N KEDZIE AVE,"03400 N KEDZIE AVE, Chicago, IL",41.94279215732175,-87.70774954699502
030XX S FORT DEARBORN LSD ER,"03000 S FORT DEARBORN LSD ER, Chicago, IL",41.84494730564611,-87.61049773153144
091XX S ASHLAND AVE,"09100 S ASHLAND AVE, Chicago, IL",41.72831882653355,-87.66288979381363
046XX S SACRAMENTO AVE,"04600 S SACRAMENTO AVE, Chicago, IL",41.809894878988985,-87.69919977549176
059XX W POTOMAC AVE,"05900 W POTOMAC AVE, Chicago, IL",41.903913633725956,-87.77303239990502
048XX W WINNEMAC AVE,"04800 W WINNEMAC AVE, Chicago, IL",41.97263886429035,-87.74799336429032
090XX S OGLESBY AVE,"09000 S OGLESBY AVE, Chicago, IL",41.73155849125743,-87.56711930102699
075XX S KIMBARK AVE,"07500 S KIMBARK AVE, Chicago, IL",41.758635498233986,-87.59326617436484
046XX S TRIPP AVE,"04600 S TRIPP AVE, Chicago, IL",41.80954347128328,-87.72990122459348
081XX S NORMAL AVE,"08100 S NORMAL AVE, Chicago, IL",41.7470163255369,-87.63667299411306
053XX N KIMBALL AVE,"05300 N KIMBALL AVE, Chicago, IL",41.97767307799066,-87.71363046866504
043XX N KEYSTONE AVE,"04300 N KEYSTONE AVE, Chicago, IL",41.95925932944775,-87.72939890316789
010XX E OAKWOOD BLVD,"01000 E OAKWOOD BLVD, Chicago, IL",41.82484067454939,-87.60215242519313
021XX W WAVELAND AVE,"02100 W WAVELAND AVE, Chicago, IL",41.94871567361385,-87.68111546675367
038XX N PULASKI RD,"03800 N PULASKI RD, Chicago, IL",41.95017565751052,-87.72754691427637
042XX S HALSTED ST,"04200 S HALSTED ST, Chicago, IL",41.81731294310118,-87.64578680001645
033XX W 30TH ST,"03300 W 30TH ST, Chicago, IL",41.839086535544844,-87.70739984197371
068XX S WENTWORTH AVE,"06800 S WENTWORTH AVE, Chicago, IL",41.770827385428895,-87.6300805770285
006XX E 86TH ST,"00600 E 86TH ST, Chicago, IL",41.73847772041876,-87.60965508240847
019XX W 21ST PL,"01900 W 21ST PL, Chicago, IL",41.853141511541196,-87.67357136081135
037XX N PINE GROVE AVE,"03700 N PINE GROVE AVE, Chicago, IL",41.949881026083474,-87.6467815288821
030XX N KOLMAR AVE,"03000 N KOLMAR AVE, Chicago, IL",41.935330362923715,-87.74087931741828
092XX S HARVARD AVE,"09200 S HARVARD AVE, Chicago, IL",41.72654682963808,-87.6322412012407
026XX N MERRIMAC AVE,"02600 N MERRIMAC AVE, Chicago, IL",41.92751624562871,-87.78197744312982
023XX W ARGYLE ST,"02300 W ARGYLE ST, Chicago, IL",41.972306467684106,-87.68676094463038
012XX S WOLCOTT AVE,"01200 S WOLCOTT AVE, Chicago, IL",41.865816372378156,-87.67380704088171
054XX W BARRY AVE,"05400 W BARRY AVE, Chicago, IL",41.93689745056146,-87.76162156765056
013XX N MENARD AVE,"01300 N MENARD AVE, Chicago, IL",41.9040177171793,-87.77058935209743
